0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,45,0,0,0,24,0,0,10,21,0,0,7,55,0,0,0,20,13,0,0,8,0,10,0,0,0,0,0,22,0,0,0,43,0,0,64,0,0,0,0,0,0,0,0,50,6
0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,10,0,39,0,0,0,11,1,0,0,0,0,0,10,2,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,8,1,0,4,0,0,0,0,0,2
4,7,12,6,3,12,17,9,22,73,0,8,2,68,3,14,7,25,14,0,7,0,14,4,5,4,5,0,29,1,0,3,2,13,18,3,9,5,9,0,0,3,4,0,39,0,5,0,13,3,11,5,4,3,9,7,3,3,0,23,3,7,43
0,0,0,0,79,0,0,23,0,0,9,0,0,5,0,29,0,0,8,14,0,4,0,0,0,17,31,8,11,35,5,0,0,0,0,0,40,4,0,11,7,25,0,13,0,2,0,2,0,25,0,0,15,28,0,0,10,0,7,0,0,0,34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,36,39,15,42,8,0,25,1,4,10,0,3,31,20,5,24,27,8,0,1,10,12,50,4,7,9,3,14,3,7,2,0,25,7,2,50,3,11,13,3,4,8,3,7,3,1,1,1,3,0,4,15,9,5,4,7,42,5,5,2,1,4
0,0,0,15,12,0,0,19,0,32,5,0,41,61,0,15,0,0,8,9,0,0,12,0,26,5,3,7,13,15,5,13,0,0,0,7,38,7,31,3,3,12,0,3,8,7,23,1,0,13,0,13,23,11,75,0,0,0,2,0,2,0,59
6,2,5,3,3,3,2,7,0,9,3,2,5,29,0,3,3,2,5,3,3,3,3,5,3,11,3,3,3,3,3,3,2,3,3,3,6,3,3,3,3,7,9,3,9,18,5,1,3,3,2,7,3,3,3,3,3,5,3,3,3,2,3
0,0,0,3,24,0,0,6,0,4,3,0,0,2,0,5,0,0,7,8,0,5,0,0,0,13,4,4,6,5,5,0,0,0,0,4,3,4,0,5,3,3,0,32,0,3,5,5,0,13,0,0,23,5,4,0,5,4,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,23,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
0,0,0,0,50,0,0,0,0,0,8,0,0,0,0,26,0,0,43,7,0,9,0,0,0,3,8,8,18,30,0,0,0,0,0,0,0,7,0,32,12,11,0,19,0,3,0,3,0,35,0,0,9,3,0,0,0,0,3,0,0,0,0
0,0,0,0,6,0,0,3,0,0,3,0,0,0,0,3,0,0,1,1,0,3,0,0,0,3,3,3,17,3,5,0,0,0,0,0,4,7,0,8,5,7,0,6,0,3,0,0,0,1,0,0,3,3,0,0,0,0,3,0,0,0,0
0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,18,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9,5,0,0,5,0,30,9,0,2,3,0,7,0,0,15,7,0,7,0,0,4,9,3,3,11,20,7,0,0,0,0,7,3,3,0,56,3,16,0,3,0,7,7,3,0,5,0,0,12,7,0,0,3,0,5,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9,0,5,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,20,0,0,5,2,10,0,0,0,0,0,0,17,0,0,5,10,0,0,0,3,0,4,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0
0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,12,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,4,3,5,2,2,3,3,3,0,3,14,3,3,6,5,7,3,0,5,1,3,4,3,18,3,4,3,6,5,7,8,42,12,5,9,3,8,0,3,3,7,3,6,3,4,0,2,6,4,5,4,5,13,35,9,3,3,2,5,2,4
0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,2,17,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,12,0,0,2,0,7,0,1,0,0,0,0,22,8,101,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,17,0,0,19,0,0,1,0,44,0,0,12,19,0,3,0,0,0,17,11,0,0,19,5,0,0,0,0,0,32,9,0,1,3,27,0,0,0,3,0,1,0,15,0,0,20,3,0,0,0,0,3,0,0,0,0
0,0,0,0,19,0,0,150,0,0,3,0,0,10,0,3,0,0,7,1,0,5,0,0,0,5,12,5,11,1,3,0,0,0,0,0,89,7,0,11,3,3,0,13,0,3,0,3,0,3,0,0,43,2,0,0,3,0,3,0,0,0,0
2,31,7,13,36,1,10,27,0,13,8,4,4,12,4,29,4,7,6,20,6,10,5,2,16,34,22,31,29,1,9,18,19,2,2,7,31,3,24,11,5,13,8,7,3,3,3,0,2,11,18,12,25,25,8,4,7,2,3,5,3,5,16
0,0,0,0,12,0,0,13,0,0,0,0,0,12,0,9,0,0,15,0,0,55,0,0,17,13,0,2,38,5,0,0,0,0,0,0,20,12,0,73,3,3,0,3,0,0,0,0,0,9,0,0,14,51,0,0,9,0,0,0,0,0,15
3,1,5,3,22,3,0,14,14,7,0,6,1,6,3,3,21,19,40,0,1,3,42,14,3,18,30,3,20,9,3,10,19,10,21,3,6,9,14,3,4,7,9,3,5,16,3,0,4,7,11,3,39,6,5,19,3,9,3,9,15,6,6
0,0,0,0,6,0,0,0,2,0,3,1,0,0,0,5,0,0,0,4,0,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,22,0,0,3,0,0,7,0,0,4,0,14,0,0,30,9,0,3,0,0,0,47,3,5,7,15,4,0,0,0,0,0,16,3,0,5,4,13,0,5,0,5,0,3,0,16,0,0,40,4,0,0,0,0,3,0,0,0,0
0,0,0,33,10,0,0,0,0,25,28,0,12,41,0,29,0,0,106,29,0,74,2,0,31,37,47,25,19,33,0,0,0,0,0,3,39,26,0,33,5,39,0,8,0,0,46,0,0,25,0,6,68,12,22,0,5,0,0,0,4,0,37
0,0,0,0,42,0,0,25,0,0,39,0,0,7,0,34,0,0,10,39,0,75,0,0,0,55,1,55,40,3,0,23,0,0,0,0,14,8,15,39,5,17,0,5,0,0,5,0,0,9,0,38,26,19,0,0,0,0,0,0,5,0,0
0,0,1,3,16,0,0,15,0,63,0,0,0,0,1,6,0,0,7,0,6,0,0,1,1,102,7,0,26,14,0,0,0,0,0,3,4,15,0,0,0,0,1,3,0,0,5,0,1,12,0,0,53,28,0,0,3,3,0,1,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
4,0,10,11,23,10,0,11,0,61,27,6,0,8,0,0,0,13,0,3,15,12,16,0,15,7,5,0,15,0,17,2,8,11,6,37,29,22,20,10,5,0,6,0,0,11,39,13,10,7,168,31,0,9,44,0,0,6,5,10,0,11,13
0,0,10,5,14,19,0,7,6,25,5,0,3,19,3,13,0,1,5,5,2,2,8,38,56,37,3,5,9,3,5,24,0,2,0,3,1,3,16,3,3,13,3,3,32,3,3,0,4,4,0,3,60,14,9,2,7,3,3,7,2,3,15
0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,4,21,0,0,10,0,2,14,0,9,44,0,12,0,0,12,18,0,7,72,0,2,20,12,11,16,22,16,2,0,0,0,6,38,5,14,6,6,10,0,2,2,8,5,0,0,8,0,4,7,7,16,0,7,0,5,0,8,0,3
0,0,0,0,7,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,16,0,0,0,3,5,0,13,0,4,0,0,0,0,2,10,13,0,0,3,0,0,3,0,13,0,3,0,6,0,0,0,3,0,0,9,0,5,0,0,0,0
0,0,0,0,17,0,0,0,0,0,5,0,0,0,0,7,0,0,0,45,0,26,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,8,3,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,3,0,0,3,0,0,3,0,3,3,0,3,0,0,3,3,0,3,3,0,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,0,3,3,3,0,0,0,3,0,3,3,3,6,0,4,0,3,0,7,0,10
0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,3,5,0,7,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,34,9,16,0,3,0,87,3,0,29,61,22,3,61,0,49,7,48,3,43,0,51,68,7,3,3,35,3,26,0,72,61,6,217,98,112,3,3,28,62,3,44,0,40,0,10,27,0,22,46,50,77,45,2,65,0,6,22,0,46
0,0,0,0,1,0,0,31,0,0,11,0,0,3,0,27,0,0,21,24,0,12,0,0,0,17,9,0,23,0,5,0,0,0,0,0,15,7,0,23,3,0,0,0,0,5,0,6,0,2,0,0,9,31,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,4,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,8,0,0,0,0,4,17,0,0,2,0,0,0,0,0,15,0,0,9,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,4,0,0,0,25,0,7,15,0,0,0,0,0,0,0,0,6,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,22,0,0,0,27,0,0,4,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,27,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,7,0,0,12,0,0,0,0,15,0,0,0,11,0,4,0,0,0,13,2,16,28,0,0,0,0,0,0,0,0,9,0,12,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
0,0,4,6,8,6,0,5,0,6,9,0,5,12,0,19,4,0,14,7,4,6,25,6,4,6,6,12,8,5,3,3,0,3,3,4,19,5,13,5,3,7,11,3,5,3,4,9,5,5,0,4,4,2,4,3,9,9,3,6,6,0,6
0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,5,0,0,0,3,0,7,0,0,0,0,0,7,7,0,3,0,0,0,0,0,0,2,0,9,3,0,0,3,0,9,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,0,0,14,0,0,7,0,0,0,22,0,20,68,0,0,0,0,0,0,0,65,0,0,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9
2,2,2,2,7,1,2,3,2,3,4,2,12,16,3,13,4,4,3,3,5,7,3,2,4,40,5,3,3,0,4,2,21,2,8,5,27,10,5,0,1,23,2,0,2,5,3,3,2,15,4,7,15,7,12,0,7,2,3,4,10,2,10
0,0,0,5,0,0,0,7,0,4,1,0,0,2,0,1,0,0,5,1,0,6,0,0,10,3,3,0,6,3,5,0,0,0,0,5,9,293,0,4,3,3,0,0,0,3,1,0,0,6,0,0,4,1,0,0,9,0,3,0,0,0,35
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8,6,0,0,3,0,13,3,0,0,3,0,5,0,0,8,10,0,3,0,0,5,13,3,5,8,3,7,0,0,0,0,4,5,5,0,3,3,8,0,3,0,3,4,0,0,3,0,0,5,5,0,0,5,0,3,0,0,0,4
0,0,0,0,0,0,0,68,0,0,0,0,0,8,0,2,0,0,25,0,0,6,0,0,0,49,57,0,9,3,20,0,0,0,0,0,13,3,0,3,3,0,0,0,0,5,0,7,0,5,0,0,17,3,0,0,0,0,3,0,0,0,0
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18,2,3,0,0,0,0,0,0,0,2,0,3,13,9,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,9,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,0,0,3,22,0,0,5,0,2,0,0,3,3,0,5,0,0,3,0,0,7,2,0,4,39,4,12,7,3,0,2,0,0,0,2,3,16,2,3,3,14,0,3,42,0,4,0,0,4,0,2,5,7,5,0,3,0,0,0,2,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,3,0,0,6,7,1,11,0,0,0,0,0,0,6,11,1,1,0,11,0,0,1,0,0,0,0,6,11,1,0,0,3,0,1,0,0,3,4,2,0,0,0,2,0,10,8,0,4,3,3,0,0,0,4
0,0,0,0,15,0,0,7,0,0,0,0,0,4,0,5,0,0,9,0,0,0,0,0,0,16,23,3,24,5,0,0,0,0,0,0,23,13,0,0,3,18,0,8,0,0,0,0,0,15,0,0,40,3,0,0,0,0,0,0,0,0,0
0,0,0,5,3,0,0,7,0,17,3,0,4,48,0,8,0,0,5,8,0,11,0,0,13,80,4,5,5,13,3,0,0,0,0,9,7,7,0,6,3,11,0,3,0,10,5,3,0,33,0,0,31,12,8,0,7,0,3,0,0,0,19
0,0,0,0,3,0,0,0,0,0,5,0,0,9,0,3,0,0,8,3,0,13,0,0,0,0,2,3,13,3,3,0,0,0,0,0,8,0,0,5,3,3,0,1,0,3,0,3,0,5,0,0,3,6,0,0,0,0,5,0,0,0,0
0,0,0,6,24,0,0,52,0,28,36,0,0,2,1,28,0,0,150,27,0,22,0,0,0,22,12,15,56,64,12,0,0,0,0,6,6,54,0,40,6,79,0,10,0,6,11,8,0,20,0,0,37,43,0,0,2,0,7,0,0,0,2
0,0,0,0,23,0,0,0,0,0,11,0,0,0,0,19,0,0,0,0,0,23,0,0,0,0,0,8,22,0,13,0,0,0,0,0,0,0,0,19,3,0,0,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,14,0,0,0,0,0,21,0,0,0,0,7,0,0,0,5,0,12,0,0,0,0,0,7,4,0,9,0,0,0,0,0,0,0,0,4,3,0,0,3,0,3,0,3,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0
0,0,0,0,24,0,0,61,0,0,0,0,0,11,0,14,0,0,38,0,0,13,0,0,0,28,76,6,22,16,11,0,0,0,0,0,26,17,0,0,6,34,0,4,0,5,0,3,0,86,0,0,152,14,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,8,0,5,15,0,0,0,0,0,0,15,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,2,0,0,0,0,0,6
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,14,0,0,23,0,0,0,0,0,31,0,1,0,0,13,0,0,8,0,0,0,8,22,13,9,10,10,0,0,0,0,0,52,70,0,8,3,17,0,8,0,13,0,1,0,13,0,0,21,39,0,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,6,3,0,4,3,7,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,3,0,3,0,0,3,1,0,0,0,0,6,0,0,0,0
0,0,0,0,81,0,0,0,0,0,7,0,0,0,0,11,0,0,0,39,0,98,0,0,0,20,0,13,17,0,1,0,0,0,0,0,0,16,0,51,3,0,0,57,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0
12,0,0,8,22,8,0,15,13,6,6,14,19,17,3,16,3,11,13,6,0,16,69,2,21,31,5,17,16,12,18,9,12,3,13,8,19,11,31,12,3,3,2,9,28,8,16,1,0,15,2,3,17,0,6,6,8,31,3,0,25,12,44
0,0,7,25,5,39,0,44,1,35,1,0,1,7,4,7,11,28,31,3,17,3,18,10,17,5,15,3,11,9,0,2,0,13,35,7,23,11,43,8,3,5,24,3,117,0,19,0,0,5,0,0,21,17,23,54,3,2,0,2,3,18,29
13,44,11,73,45,18,9,25,0,20,11,18,11,31,21,11,28,34,23,5,12,15,62,15,19,27,27,23,42,23,10,3,41,17,18,9,73,17,133,9,3,11,116,9,27,6,37,3,28,13,43,7,33,19,8,22,13,93,3,52,3,5,53
0,0,0,6,8,0,0,5,0,4,0,0,0,3,0,3,0,0,9,0,0,3,14,0,2,5,5,3,3,3,10,0,0,0,0,2,5,3,19,0,3,3,0,3,0,5,4,6,0,19,0,0,29,3,0,0,2,0,5,0,5,0,9
3,3,2,7,3,4,3,3,5,4,0,3,2,12,2,5,2,11,5,3,2,3,2,2,2,3,3,3,4,6,4,2,3,2,3,3,28,3,2,3,5,3,2,3,2,3,3,5,4,3,3,0,5,6,2,2,3,2,3,2,2,3,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,1,8,0,0,0,0,0,0,0,7,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
6,3,16,11,23,10,1,3,2,22,4,4,3,44,7,0,18,19,13,6,14,9,2,2,3,10,9,7,7,22,0,22,35,17,10,3,27,0,4,1,3,11,14,3,2,0,8,0,2,31,13,4,27,1,2,2,3,8,0,6,8,19,8
0,0,0,0,0,0,0,0,0,0,34,0,0,2,0,5,0,0,18,0,0,10,0,0,0,0,6,0,21,4,0,0,0,0,0,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,39,21,0,0,0,0,0,0,0,0,0
8,6,5,2,39,4,2,0,0,8,4,10,23,8,0,4,13,23,6,5,4,4,4,4,10,12,0,4,2,18,6,4,26,10,4,3,27,4,21,6,6,12,6,4,4,2,4,0,4,3,16,6,5,6,25,2,1,6,2,4,6,0,29
0,0,0,0,78,0,0,66,0,0,83,0,0,49,0,97,0,0,98,132,0,151,0,0,0,52,156,46,63,98,67,0,0,0,0,14,124,50,0,132,5,54,0,23,0,34,0,15,0,79,0,0,142,42,0,0,23,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,3,8,0,0,2,0,0,0,0,2,0,0,0,0,0,0,12,2,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,37
7,3,8,7,22,17,13,11,5,3,9,5,23,18,5,13,39,24,15,16,19,4,54,13,30,3,17,5,5,8,5,3,17,9,26,9,33,4,13,12,7,5,6,6,3,4,15,12,19,5,27,26,11,19,25,160,7,14,4,9,3,3,21
0,0,0,0,30,0,0,35,0,0,17,0,0,1,0,9,0,0,37,1,0,11,0,0,0,35,16,13,7,15,3,0,0,0,0,15,53,5,0,23,4,64,0,0,0,8,10,1,0,39,0,0,27,1,0,0,9,0,5,0,0,0,0
0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,44,0,0,0,2,0,13,0,0,0,0,0,31,17,0,9,0,0,0,0,0,0,0,0,15,2,0,0,1,0,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,8,0,0,0,14,0,15,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,28,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
0,0,0,0,12,0,0,9,0,0,5,0,0,29,0,12,0,0,17,33,0,1,0,0,0,13,16,12,25,9,10,0,0,0,0,0,36,14,0,3,5,7,0,7,0,3,0,5,0,25,0,0,23,2,0,0,0,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0,0,0,2,0,22,6,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,4,0,0,3,7,0,0,0,0,0,0,0,0,0
9,2,5,0,0,0,8,0,9,0,0,7,2,0,4,0,6,7,16,0,4,0,36,6,6,5,0,0,0,0,0,2,5,2,9,0,0,0,10,0,0,0,9,0,10,0,0,0,13,0,10,10,16,0,4,6,2,12,0,6,15,3,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,5,0,0,5,0,0,12,0,0,0,4,21,0,12,4,1,0,0,0,0,0,0,14,0,20,2,4,0,6,0,4,0,0,0,4,0,0,4,20,0,0,0,0,0,0,0,0,0
0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,8,0,0,0,0,0,4,711,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,18,38,25,0,5,18,9,21,9,15,13,9,88,20,2,11,22,16,83,30,40,10,24,26,26,11,15,17,18,8,26,12,14,5,27,7,22,7,8,24,16,16,26,9,210,9,28,57,38,24,15,9,39,12,24,13,5,11,8,8,34
0,0,0,0,3,0,0,26,0,0,0,0,0,0,0,15,0,0,0,0,0,0,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0
8,11,8,37,26,22,18,19,14,32,60,24,15,26,16,39,78,43,41,41,58,66,34,8,48,34,20,24,5,188,0,4,26,33,37,14,73,21,18,45,3,39,50,29,10,0,44,0,43,28,57,13,37,27,36,24,8,50,0,4,2,17,62
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22,0,0,30,0,0,19,0,0,0,0,15,0,50,29,0,0,0,0,0,0,44,0,0,59,6,0,0,0,0,0,0,0,0,0,0,0,34,85,0,0,2,0,0,0,0,0,44
3,3,3,3,5,2,3,3,3,3,3,3,3,3,0,19,2,5,25,7,5,4,5,5,3,20,3,3,3,3,3,3,3,2,4,3,15,10,3,4,3,7,3,3,3,7,1,2,3,8,9,3,16,10,9,4,3,6,4,3,3,1,0
